,LIMIT_BAL,80%,match 100,MatchA,Match J,Match JUN,MatchM,default,STAT_AUG,BILL_JUL,PAID_AUG,Bal_AUG,STAT_JUL,BILL_JUN,PAID_JUL,Bal_JUL,STAT_JUN,BILL_MAY,PAID_JUN,Bal_JUN,STAT_MAY,BILL_APR,PAID_MAY,Bal_MAY
219,50000,40000,0,1,1,0,0,0,0,47667,3687,43980,0,48119,5000,43119,0,8257,1000,7257,0,8037,309,7728
220,50000,40000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
221,180000,144000,0,0,0,0,0,0,0,12621,5000,7621,0,17987,15000,2987,0,-99,0,-99,0,-99,0,-99
222,500000,400000,0,0,0,0,0,0,0,170225,10093,160132,0,170407,20031,150376,0,196150,60030,136120,0,167748,15008,152740
223,200000,160000,0,0,0,0,0,0,0,84398,3000,81398,0,88612,3000,85612,0,86159,3338,82821,0,89751,5000,84751
224,320000,256000,0,0,0,0,0,0,0,131816,6125,125691,0,120761,4001,116760,0,120375,4013,116362,0,120897,5000,115897
225,50000,40000,0,1,1,1,1,0,0,49009,1844,47165,0,49949,2200,47749,0,50479,2000,48479,0,50702,1800,48902
226,80000,64000,1,1,1,1,1,0,0,81833,0,81833,2,79673,3000,76673,0,79735,3100,76635,0,81271,3000,78271
227,220000,176000,0,0,0,0,0,0,0,140964,5198,135766,0,105353,6006,99347,0,100750,10362,90388,0,85261,5000,80261
228,310000,248000,0,0,0,0,0,0,0,178753,6650,172103,0,166942,6000,160942,0,140659,6000,134659,0,145379,7000,138379
229,170000,136000,0,1,0,0,0,0,0,170024,4000,166024,0,32898,3000,29898,0,34869,2500,32369,0,73932,5000,68932
230,360000,288000,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-2,0,0,0,-2,0,0,0
231,280000,224000,0,0,0,0,0,1,-1,1699,1699,0,-1,0,0,0,-1,2722,2722,0,-1,0,0,0
232,50000,40000,0,0,0,0,0,0,-1,0,0,0,-1,261,261,0,-1,28606,46506,-17900,-1,24041,2000,22041
233,180000,144000,0,0,0,0,0,0,0,92245,3343,88902,0,94082,3366,90716,0,96050,3483,92567,0,97963,3507,94456
234,150000,120000,0,0,0,0,0,0,0,64293,4123,60170,0,58024,0,58024,2,59230,1304,57926,0,54638,1338,53300
235,150000,120000,0,0,0,0,0,0,0,82191,3000,79191,0,77262,3116,74146,0,49851,2500,47351,0,6666,5000,1666
236,50000,40000,0,1,1,1,1,1,3,48602,2001,46601,2,46289,499,45790,2,44837,2000,42837,2,44535,2000,42535
237,120000,96000,0,0,0,0,0,0,-2,6826,6826,0,-2,36830,36837,-7,-2,6280,6280,0,-2,150,150,0
238,50000,40000,0,0,0,0,0,0,0,29521,1472,28049,0,29876,1217,28659,0,30201,1347,28854,0,15611,558,15053
239,360000,288000,0,0,0,0,0,0,-1,2722,2738,-16,-1,2961,2969,-8,-1,2669,2677,-8,-1,2054,2060,-6
240,260000,208000,0,0,0,0,0,0,-1,3593,3601,-8,-1,5332,5348,-16,-1,1994,2802,-808,-1,5782,5801,-19
241,310000,248000,0,0,0,0,0,0,-1,2060,2060,0,-1,2004,2018,-14,-1,2503,2505,-2,-1,814,816,-2
242,50000,40000,0,1,1,1,1,0,0,48382,1790,46592,0,49392,1800,47592,0,50608,2000,48608,0,50722,1835,48887
243,150000,120000,0,0,0,0,0,0,0,80614,13013,67601,0,110343,64442,45901,0,64419,3000,61419,0,18536,2000,16536
244,30000,24000,0,0,0,0,0,0,0,11022,1488,9534,0,12032,1498,10534,0,12134,600,11534,0,12439,500,11939
245,180000,144000,0,0,0,0,0,0,-1,17380,17552,-172,-1,8329,8333,-4,-1,20406,20406,0,-1,9772,9772,0
246,200000,160000,0,0,0,0,0,0,-1,10274,10274,0,-1,4726,4726,0,-2,4484,4490,-6,-2,4745,4745,0
247,100000,80000,0,0,0,0,0,0,0,16138,2000,14138,0,17758,2000,15758,0,18774,2000,16774,0,20272,2000,18272
248,110000,88000,0,0,0,0,0,0,2,68044,0,68044,2,34059,10452,23607,0,20284,6475,13809,0,31179,51179,-20000
249,220000,176000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
250,330000,264000,0,0,0,0,0,0,0,128212,3000,125212,0,79407,5000,74407,0,8875,8875,0,-1,49880,49880,0
251,130000,104000,0,0,0,0,0,0,-1,339,339,0,-1,339,339,0,-1,339,339,0,-1,339,339,0
252,100000,80000,0,1,1,1,1,0,0,99377,3654,95723,0,101577,3900,97677,0,99453,3729,95724,0,101879,4200,97679
253,30000,24000,0,1,1,1,1,0,2,30498,2000,28498,0,29713,1500,28213,0,29819,2000,27819,0,30342,1100,29242
254,80000,64000,0,0,0,0,0,0,0,58309,2500,55809,0,59217,3000,56217,0,59955,2500,57455,0,57100,3000,54100
255,80000,64000,0,1,1,1,1,1,0,73445,5850,67595,0,74645,3000,71645,2,73330,0,73330,2,78032,6103,71929
256,350000,280000,0,0,0,0,0,0,0,108299,30000,78299,0,103487,4000,99487,0,90880,4000,86880,0,84387,5000,79387
257,190000,152000,0,0,0,0,0,0,0,61892,2000,59892,0,191260,191260,0,-1,144062,6000,138062,-1,140871,0,140871
258,420000,336000,0,0,0,0,0,0,-1,31429,23040,8389,-1,22483,63,22420,2,16437,104,16333,2,-2474,23,-2497
259,100000,80000,0,0,0,0,0,0,0,40027,2500,37527,0,37735,3000,34735,0,35437,1597,33840,0,34155,2457,31698
260,210000,168000,0,0,0,0,0,0,0,40053,2000,38053,0,41084,2000,39084,0,42416,2000,40416,0,43707,2000,41707
261,110000,88000,0,0,0,0,0,0,0,46942,2100,44842,0,47935,2000,45935,0,49083,2000,47083,0,49603,2500,47103
262,290000,232000,0,0,0,0,0,1,0,10336,2000,8336,0,15127,5000,10127,0,19685,5000,14685,0,29275,10000,19275
263,220000,176000,0,0,0,1,0,1,-2,175771,6376,169395,-2,180794,7942,172852,-2,184650,8270,176380,-2,167856,170000,-2144
264,30000,24000,0,0,0,1,1,1,0,21616,0,21616,2,26695,5800,20895,2,25970,0,25970,2,26402,1000,25402
265,70000,56000,0,1,1,1,1,0,0,66782,0,66782,2,67266,2975,64291,0,66431,2505,63926,0,67046,2590,64456
266,230000,184000,0,0,0,0,0,0,-1,5537,5537,0,-1,1247,1259,-12,-1,0,0,0,-1,1000,1000,0
267,300000,240000,0,0,0,0,0,0,0,84870,3319,81551,0,69725,2210,67515,0,54744,1095,53649,0,9234,1594,7640
268,50000,40000,0,0,0,0,0,0,0,2895,1181,1714,0,2698,300,2398,0,2500,300,2200,0,2296,300,1996
269,180000,144000,0,0,0,0,0,0,0,9065,5000,4065,0,5016,1000,4016,0,5931,1000,4931,0,6826,1000,5826
270,100000,80000,0,0,0,0,0,1,0,70125,2092,68033,0,69856,2000,67856,0,69718,2127,67591,0,51365,1960,49405
271,200000,160000,0,0,0,0,0,0,0,26043,2000,24043,0,27497,2000,25497,0,29082,2000,27082,0,31647,3000,28647
272,310000,248000,0,0,0,0,0,0,0,127390,4600,122790,0,129886,4507,125379,0,130676,4027,126649,0,127738,4025,123713
273,120000,96000,0,0,0,0,0,0,0,87941,3185,84756,0,89737,3251,86486,0,95451,7200,88251,0,97379,3600,93779
274,200000,160000,0,0,0,0,0,0,-1,3539,3539,0,-1,5529,5529,0,-1,10332,10332,0,-1,6894,6894,0
275,340000,272000,0,0,0,0,0,0,0,156674,5000,151674,0,129651,23809,105842,0,126192,4136,122056,0,94722,3600,91122
276,140000,112000,0,0,0,0,0,1,-1,7983,7983,0,-1,3277,0,3277,2,2964,2964,0,-1,4791,4800,-9
277,320000,256000,0,0,0,0,0,0,-1,2987,3002,-15,-1,-13,0,-13,-1,2670,2683,-13,-1,-4,0,-4
278,90000,72000,0,0,0,0,0,0,0,56116,2500,53616,0,48430,52285,-3855,-1,49585,2000,47585,0,50443,2100,48343
279,30000,24000,0,0,1,1,1,0,0,27439,5000,22439,0,26708,0,26708,3,26141,0,26141,2,26823,1115,25708
280,30000,24000,0,1,1,1,1,0,0,27878,2000,25878,0,29103,2000,27103,0,29426,1100,28326,0,29907,1088,28819
281,200000,160000,0,0,0,0,0,0,-1,1662,1662,0,-1,2553,2553,0,-1,1977,1977,0,-1,3175,3175,0
282,230000,184000,0,0,0,0,0,0,-1,3648,1000,2648,0,6648,3000,3648,0,7982,4000,3982,0,9203,2000,7203
283,150000,120000,0,0,0,0,0,0,-2,3177,3182,-5,-2,49174,49174,0,-2,11823,11823,0,-2,669,669,0
284,100000,80000,0,0,0,0,0,1,-1,-73,0,-73,-2,-73,0,-73,-2,-73,0,-73,-2,-73,0,-73
285,140000,112000,0,0,0,0,0,0,0,26006,2000,24006,0,26771,1500,25271,0,28179,2000,26179,0,29746,2200,27546
286,220000,176000,0,0,0,0,0,0,0,25918,2000,23918,0,27479,2000,25479,0,28877,2000,26877,0,30237,2000,28237
287,50000,40000,0,0,0,0,0,1,2,-978,0,-978,2,978,1956,-978,-1,652,0,652,0,626,626,0
288,20000,16000,0,0,0,0,0,1,0,3064,2300,764,0,1587,2100,-513,-1,-193,0,-193,-1,3107,5000,-1893
289,300000,240000,0,0,0,0,0,0,-1,10195,10217,-22,-1,34010,34039,-29,-1,20854,20854,0,-1,64741,64741,0
290,20000,16000,0,0,0,1,0,1,0,15800,0,15800,2,16341,16741,-400,-1,16675,334,16341,0,0,0,0
291,290000,232000,0,0,0,0,0,0,-1,-1001,0,-1001,-2,3999,5000,-1001,-1,0,0,0,-1,4483,4483,0
292,500000,400000,0,0,0,0,0,0,0,392278,13691,378587,0,375931,12692,363239,0,364134,11883,352251,0,354019,11922,342097
293,300000,240000,0,0,0,0,0,1,2,5000,0,5000,2,5000,0,5000,2,5000,0,5000,2,5000,0,5000
294,360000,288000,0,0,0,0,0,1,2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
295,60000,48000,0,0,0,0,0,1,0,50324,3000,47324,0,58688,12000,46688,0,30099,30000,99,0,16810,12000,4810
296,70000,56000,0,0,0,0,0,1,0,34578,6000,28578,0,33723,0,33723,2,35156,2000,33156,0,37370,2784,34586
297,20000,16000,0,0,0,0,0,0,-2,0,0,0,-2,600,600,0,-1,5275,5275,0,-1,841,841,0
298,200000,160000,0,0,0,0,0,0,-1,1024,0,1024,2,990,990,0,-1,1000,10,990,0,0,0,0
299,160000,128000,0,0,0,0,0,0,0,89231,2993,86238,0,67134,2293,64841,0,55773,1838,53935,0,46485,1687,44798
300,500000,400000,0,0,0,0,0,0,0,24801,2090,22711,0,6288,6333,-45,-1,166251,178460,-12209,-1,162785,5506,157279
301,70000,56000,0,1,1,0,0,0,0,70737,2620,68117,0,70324,2641,67683,0,55291,2000,53291,0,56648,2250,54398
302,50000,40000,0,1,0,0,0,0,0,50556,3266,47290,0,12557,600,11957,0,9959,1672,8287,0,11361,20000,-8639
303,140000,112000,0,0,0,0,0,0,0,11225,0,11225,2,6688,310,6378,0,6908,400,6508,0,6438,0,6438
304,360000,288000,0,0,0,0,0,0,0,3381,3397,-16,-1,1151,1156,-5,-1,1155,1160,-5,-1,381,382,-1
305,50000,40000,0,1,1,0,0,0,0,50076,5000,45076,0,48995,2305,46690,0,19780,3000,16780,0,15102,559,14543
306,70000,56000,0,0,0,0,0,0,0,51424,5000,46424,0,45121,5000,40121,0,5515,5000,515,0,10424,5000,5424
307,10000,8000,0,0,1,1,0,0,0,9635,2000,7635,0,17622,176,17446,0,8991,360,8631,0,0,0,0
308,300000,240000,0,0,0,0,0,1,0,5475,1475,4000,0,13581,13581,0,-1,13930,349,13581,0,14000,14070,-70
309,350000,280000,0,0,0,0,0,1,0,32597,32597,0,-1,16666,1000,15666,0,16666,16666,0,-1,32809,32809,0
310,360000,288000,0,0,0,0,0,0,-1,47416,47427,-11,-1,48811,48846,-35,-1,193712,193712,0,-1,80601,80601,0
311,80000,64000,0,0,0,0,0,0,-1,21400,21000,400,0,21000,0,21000,0,21000,0,21000,0,0,0,0
312,80000,64000,0,0,0,0,0,0,0,27297,1775,25522,0,27969,1447,26522,0,29857,2335,27522,0,28872,0,28872
313,50000,40000,0,1,1,0,0,0,0,48052,2000,46052,0,49491,2295,47196,0,28618,1000,27618,0,29217,1048,28169
314,20000,16000,0,0,1,1,0,1,2,19092,5166,13926,0,19113,2963,16150,0,19483,833,18650,0,14523,812,13711
315,360000,288000,0,0,0,0,0,1,0,276310,11100,265210,0,196654,6992,189662,0,186281,7000,179281,0,177587,6372,171215
316,80000,64000,0,0,0,0,0,0,0,26400,1500,24900,0,27201,1201,26000,0,27363,1500,25863,0,-4000,2000,-6000
317,50000,40000,0,0,0,0,0,0,-2,1684,1794,-110,-1,3697,3697,0,-1,1397,1392,5,0,0,0,0
318,200000,160000,0,0,0,0,0,0,-1,2451,2451,0,-1,3043,3043,0,-1,1542,1542,0,-1,0,0,0
319,60000,48000,0,0,0,1,1,1,2,48669,2000,46669,2,49559,2000,47559,2,50608,2000,48608,2,51426,1806,49620
320,270000,216000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
321,110000,88000,0,0,0,0,0,0,0,20400,1280,19120,0,20729,600,20129,0,21465,1005,20460,0,21740,709,21031
322,50000,40000,0,1,1,1,1,0,0,50895,2000,48895,2,48598,0,48598,2,47668,2200,45468,0,45400,2000,43400
323,30000,24000,0,0,0,0,0,1,0,18394,1342,17052,0,19560,1508,18052,0,13035,500,12535,0,13836,1000,12836
324,20000,16000,0,0,0,0,0,1,2,0,0,0,2,0,0,0,-2,0,0,0,-2,0,0,0
325,300000,240000,0,0,0,0,0,0,-2,8042,8351,-309,-2,7733,7733,0,-2,7733,7733,0,-2,7733,7733,0
326,50000,40000,0,0,0,0,0,0,0,30336,1200,29136,0,13378,268,13110,0,-1022,0,-1022,0,29857,31448,-1591
327,50000,40000,0,0,0,0,0,0,1,409,2931,-2522,-1,29148,30000,-852,-1,30270,5270,25000,0,22814,2814,20000
328,70000,56000,0,0,0,0,0,0,0,8398,2000,6398,0,8864,2000,6864,0,9301,2000,7301,0,10702,3000,7702
329,50000,40000,0,0,0,0,0,0,0,9709,1700,8009,0,9404,0,9404,2,10254,1000,9254,2,9940,0,9940
330,50000,40000,0,1,1,0,0,1,0,50076,2701,47375,0,50205,2220,47985,0,19985,1000,18985,0,20650,1050,19600
331,50000,40000,0,0,0,0,0,1,2,32332,2210,30122,0,34156,2190,31966,0,33360,1000,32360,2,25988,0,25988
332,50000,40000,0,0,0,0,0,0,0,18061,2000,16061,0,18955,1500,17455,0,19933,1300,18633,0,21605,2000,19605
333,60000,48000,0,0,0,0,0,0,2,20956,24419,-3463,-1,22462,2018,20444,0,21476,15000,6476,0,23164,2000,21164
334,20000,16000,0,0,0,0,0,1,0,14599,1300,13299,0,15650,1300,14350,0,15964,574,15390,0,17204,1500,15704
335,30000,24000,0,0,0,0,0,0,0,5547,5572,-25,-1,3312,3321,-9,-1,3145,3154,-9,-1,3022,3031,-9
336,20000,16000,0,0,0,0,0,1,2,11208,4500,6708,2,8818,0,8818,2,6704,1000,5704,0,7364,2000,5364
337,160000,128000,0,0,0,0,0,1,2,1395,1399,-4,-1,898,903,-5,-1,894,896,-2,-1,2198,2204,-6
338,60000,48000,0,0,0,0,1,0,2,47557,2100,45457,0,48464,2000,46464,0,49532,2000,47532,0,50552,2000,48552
339,30000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0
340,180000,144000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,500,500,0,-2,2240,2240,0
341,570000,456000,0,0,0,0,0,0,0,36283,4880,31403,0,36502,3000,33502,0,37669,3000,34669,0,39102,3000,36102
342,360000,288000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
343,120000,96000,0,0,0,0,0,0,0,40795,2562,38233,0,39938,1392,38546,0,40610,1442,39168,0,39397,1415,37982
344,50000,40000,0,0,0,0,1,0,0,-1618,809,-2427,0,-809,928,-1737,-1,46976,48659,-1683,-1,47618,1400,46218
345,120000,96000,0,0,0,0,0,0,2,78109,4000,74109,0,79198,2988,76210,0,80865,3100,77765,0,82859,3500,79359
346,150000,120000,0,0,0,0,0,1,-1,5887,5887,0,-1,3935,3935,0,-1,3935,3935,0,-1,3935,3935,0
347,150000,120000,0,0,0,0,0,0,-1,0,0,0,-1,41147,41147,0,-1,-3,0,-3,-1,-3,0,-3
348,210000,168000,0,0,0,0,0,0,-1,1939,1939,0,-1,1939,1939,0,-1,1939,1939,0,-1,1520,1520,0
349,160000,128000,0,0,0,0,0,0,-1,780,780,0,-1,390,0,390,0,390,390,0,-1,540,540,0
350,130000,104000,0,0,0,0,0,0,0,97006,4559,92447,0,60608,5000,55608,0,62065,5000,57065,0,60842,0,60842
351,200000,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0
352,220000,176000,0,0,0,0,1,0,0,178594,15000,163594,0,174330,0,174330,2,179525,8000,171525,0,184562,8000,176562
353,80000,64000,0,0,0,0,0,0,0,59873,2200,57673,0,61077,2200,58877,0,62394,2300,60094,0,63655,2300,61355
354,360000,288000,0,0,0,0,0,0,-1,3307,3307,0,-1,0,0,0,-1,380,380,0,-1,2566,2566,0
355,200000,160000,0,0,0,0,0,0,0,133236,70538,62698,0,6574,6634,-60,-1,2924,10,2914,0,-626,0,-626
356,20000,16000,1,1,1,1,1,1,0,25183,1500,23683,0,25961,1275,24686,0,27491,1805,25686,0,40106,2000,38106
357,50000,40000,0,0,0,0,0,1,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
358,60000,48000,0,0,0,0,0,0,0,35875,1669,34206,0,36695,1805,34890,0,36837,1263,35574,0,37307,1439,35868
359,260000,208000,0,0,0,0,0,1,-1,1198,1198,0,-1,1198,1198,0,-1,1198,1198,0,-1,1198,1198,0
360,20000,16000,0,0,0,0,0,0,0,14426,0,14426,2,16471,2600,13871,2,15909,0,15909,2,17151,1500,15651
361,110000,88000,0,0,0,0,0,0,0,33143,0,33143,2,34157,1568,32589,0,34950,1361,33589,0,36175,1900,34275
362,180000,144000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
363,100000,80000,0,0,0,0,0,0,2,49899,1831,48068,0,53407,4339,49068,0,51951,0,51951,2,53195,2083,51112
364,210000,168000,0,0,0,0,0,1,-1,21776,0,21776,2,9631,9631,0,-1,1561,1561,0,-1,1990,1990,0
365,110000,88000,0,0,1,1,1,0,2,92035,4200,87835,2,93231,3600,89631,2,94309,3500,90809,2,96258,3600,92658
366,330000,264000,0,0,0,0,0,1,0,248541,8001,240540,0,231534,7000,224534,0,230309,7000,223309,0,235992,8000,227992
367,230000,184000,0,0,0,0,0,0,0,122232,6000,116232,0,82007,3400,78607,0,80811,2500,78311,0,81914,2000,79914
368,90000,72000,0,1,1,0,0,0,0,90720,3700,87020,0,82735,3534,79201,0,50185,2000,48185,0,50563,1820,48743
369,210000,168000,0,0,0,0,0,0,-2,-632,632,-1264,-2,-632,0,-632,-2,-632,0,-632,-2,-632,0,-632
370,50000,40000,0,1,0,0,0,0,0,48351,2500,45851,0,28442,1500,26942,0,29481,1500,27981,0,30232,1256,28976
371,180000,144000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
372,180000,144000,0,0,0,0,0,0,-2,521,521,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
373,50000,40000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
374,100000,80000,0,0,0,0,0,0,0,63520,3600,59920,0,64825,3000,61825,0,65725,2500,63225,0,67183,2600,64583
375,80000,64000,0,0,0,0,0,0,-2,300,300,0,-1,0,0,0,-1,0,0,0,-2,0,0,0
376,80000,64000,0,1,0,0,0,0,0,80238,3463,76775,0,50642,1600,49042,0,50533,1770,48763,0,50758,50000,758
377,470000,376000,0,0,0,0,0,0,0,162702,7566,155136,0,69923,3000,66923,0,29271,960,28311,0,29889,1000,28889
378,30000,24000,0,1,1,1,1,1,4,29740,0,29740,3,28736,0,28736,2,28336,0,28336,0,28336,0,28336
379,50000,40000,0,1,0,0,0,0,0,49611,1462,48149,0,2190,248,1942,0,19769,20787,-1018,-1,19335,21402,-2067
380,280000,224000,0,0,0,0,0,0,-2,1572,1586,-14,-2,2437,2444,-7,-2,1572,1586,-14,-2,1572,1579,-7
381,180000,144000,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-2,0,0,0,-2,0,0,0
382,20000,16000,0,0,0,0,0,1,-2,-738,0,-738,-2,-1518,0,-1518,-2,-1518,0,-1518,-2,-1518,0,-1518
383,50000,40000,0,0,0,0,0,0,-1,8514,8514,0,-1,5797,0,5797,2,2413,0,2413,0,33353,33353,0
384,80000,64000,0,0,0,0,0,0,0,62321,13800,48521,0,43303,3557,39746,0,40866,1620,39246,0,40573,1520,39053
385,240000,192000,0,0,0,0,0,0,-1,1696,1200,496,-1,1437,0,1437,2,2714,1479,1235,2,2202,0,2202
386,270000,216000,0,0,0,0,0,0,0,0,0,0,-2,2786,2786,0,-1,4686,4686,0,-1,3184,0,3184
387,30000,24000,0,0,0,0,0,0,0,16341,1000,15341,0,7593,1000,6593,0,7828,235,7593,0,1366,1366,0
388,20000,16000,1,1,0,0,0,0,0,20650,0,20650,2,0,0,0,2,0,0,0,-2,0,0,0
389,330000,264000,0,1,1,1,1,0,2,301265,22200,279065,2,306752,12000,294752,2,313710,12000,301710,2,309446,978,308468
390,210000,168000,0,0,0,0,0,0,-1,1002,1002,0,-1,711,711,0,-1,420,420,0,-1,1572,1572,0
391,260000,208000,0,0,0,0,0,0,0,61641,2300,59341,0,60715,2200,58515,0,57116,2060,55056,0,58318,2119,56199
392,50000,40000,0,0,0,1,1,1,2,40582,2000,38582,2,41316,1700,39616,2,41998,1662,40336,2,42674,1493,41181
393,210000,168000,0,0,0,0,0,1,2,90687,2500,88187,2,91888,3900,87988,2,93852,3400,90452,2,95734,3400,92334
394,40000,32000,0,1,1,1,1,0,0,39380,2000,37380,0,41389,2938,38451,0,40628,0,40628,2,41389,3700,37689
395,80000,64000,0,0,0,0,0,0,-1,1975,1975,0,-1,672,672,0,-1,5112,5112,0,-1,3932,3932,0
396,50000,40000,0,0,0,0,0,0,0,26809,1609,25200,0,27809,1500,26309,0,29705,2305,27400,0,26856,0,26856
397,60000,48000,0,0,0,0,0,0,0,18486,0,18486,2,19077,3000,16077,2,18487,2,18485,2,18429,1000,17429
398,500000,400000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,706,706,0
399,180000,144000,0,1,1,1,1,0,2,163620,6000,157620,2,165604,6100,159504,2,169075,6200,162875,2,172401,6200,166201
400,120000,96000,0,0,0,0,0,0,-1,10780,10780,0,-1,0,0,0,-1,12000,12000,0,-1,0,0,0
401,200000,160000,0,0,0,0,0,1,-2,-109,0,-109,-2,-109,0,-109,-2,-109,0,-109,-2,-109,0,-109
402,280000,224000,0,0,0,0,0,0,-1,393,393,0,-1,294,294,0,-1,223,223,0,-1,13635,13635,0
403,30000,24000,0,1,1,1,0,0,2,31002,2300,28702,2,29879,0,29879,2,29382,996,28386,0,23110,1000,22110
404,500000,400000,0,0,0,0,0,0,0,95607,3027,92580,0,95276,6024,89252,0,90310,3003,87307,0,91229,2334,88895
405,30000,24000,0,0,0,0,0,0,2,6353,1500,4853,2,7092,1000,6092,2,7972,1000,6972,2,7702,0,7702
406,390000,312000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,4792,4792,0
407,280000,224000,0,0,0,0,0,0,-1,3516,3516,0,-1,2769,0,2769,0,0,0,0,0,0,0,0
408,20000,16000,0,1,1,1,1,0,2,17922,1287,16635,0,18201,2000,16201,0,18566,648,17918,0,19284,1000,18284
409,40000,32000,0,0,0,0,0,0,-1,17940,18220,-280,-1,31308,31319,-11,-1,12009,12009,0,-1,32846,33482,-636
410,210000,168000,0,0,0,0,0,0,0,88039,5030,83009,0,83304,10008,73296,0,77605,10017,67588,0,70260,10000,60260
411,390000,312000,0,0,0,0,0,0,-1,11914,11978,-64,-1,14503,14572,-69,-1,13407,13418,-11,-1,52830,42121,10709
412,210000,168000,0,0,0,0,0,1,-1,1828,1828,0,-1,0,0,0,-1,11854,11854,0,-1,30949,30288,661
413,130000,104000,0,0,0,0,0,0,0,70638,3001,67637,0,72955,3000,69955,0,74877,2500,72377,0,76334,2200,74134
414,430000,344000,0,1,1,1,1,0,0,409626,20015,389611,0,417113,18027,399086,0,363553,14015,349538,0,357476,13010,344466
415,290000,232000,0,0,0,0,0,0,-1,11101,11101,0,-1,21101,10000,11101,0,2833,2839,-6,0,4820,4826,-6
416,50000,40000,0,0,0,0,0,0,0,5116,1205,3911,0,4425,2000,2425,0,6353,2000,4353,0,15829,10000,5829
417,20000,16000,0,0,0,0,0,1,2,15428,2700,12728,2,14883,0,14883,2,15494,850,14644,0,16086,850,15236
418,20000,16000,0,0,0,0,0,0,2,6181,0,6181,2,6778,700,6078,2,6524,0,6524,2,8408,2000,6408
419,90000,72000,0,0,0,0,0,1,-1,0,0,0,-1,0,0,0,-2,1980,1980,0,-1,170,170,0
420,20000,16000,0,0,0,0,0,1,0,8231,2717,5514,0,2717,0,2717,2,4733,4733,0,-1,1099,1099,0
421,10000,8000,0,0,0,0,0,1,2,8623,2586,6037,2,5885,0,5885,2,4417,1000,3417,0,5190,1000,4190
422,150000,120000,0,0,0,0,0,0,-1,90787,91269,-482,-1,11232,56,11176,0,0,0,0,0,0,0,0
423,230000,184000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
424,290000,232000,0,0,0,0,0,0,-1,1369,1369,0,-1,15010,15010,0,-1,3280,3280,0,-1,0,0,0
425,80000,64000,0,1,1,0,0,1,0,74954,5608,69346,0,79356,8000,71356,0,48981,1205,47776,0,46848,1500,45348
426,280000,224000,0,0,0,0,0,0,-1,182251,189570,-7319,-1,173922,6084,167838,0,160553,5798,154755,0,147124,4627,142497
427,140000,112000,0,0,0,0,0,0,0,13001,13001,0,-1,5818,5841,-23,-1,13506,13506,0,-1,487,487,0
428,50000,40000,0,0,0,0,0,0,-1,22214,22232,-18,-1,4985,4985,0,-1,6551,6551,0,-1,7117,5000,2117
429,230000,184000,0,0,0,0,0,1,0,12784,700,12084,2,12584,0,12584,0,0,0,0,0,0,0,0
430,50000,40000,0,1,0,0,0,0,0,47060,2000,45060,0,19171,1000,18171,0,18624,1000,17624,0,18923,1000,17923
431,160000,128000,0,0,0,0,0,1,0,2310,1000,1310,0,0,0,0,0,0,0,0,-2,351,351,0
432,180000,144000,0,0,0,0,0,0,-1,5719,5719,0,-1,0,0,0,-1,0,0,0,-2,7632,7632,0
433,50000,40000,0,1,0,0,0,1,0,43348,1461,41887,0,10122,1155,8967,0,9626,400,9226,0,9828,351,9477
434,200000,160000,0,0,0,0,0,0,-1,2234,2244,-10,-1,3678,3678,0,-1,32405,31996,409,0,30943,1097,29846
435,200000,160000,0,0,0,0,0,0,0,24718,7013,17705,0,25213,15000,10213,0,68126,10000,58126,0,9636,10000,-364
436,330000,264000,0,0,0,0,0,0,-1,0,0,0,-1,5882,5882,0,-1,5882,0,5882,0,1013,1013,0
437,30000,24000,0,0,0,0,1,0,0,13329,0,13329,2,7275,607,6668,0,26804,20000,6804,0,29362,3000,26362
438,30000,24000,0,0,1,1,1,0,0,25254,3000,22254,0,27099,3000,24099,0,30297,5000,25297,0,28817,0,28817
439,200000,160000,0,0,0,0,0,0,-1,2257,2000,257,0,43720,42000,1720,0,43968,1700,42268,0,45182,2000,43182
